step,prompt_index,source_file,outcome_class,raw_prompt_outcome,proxy_bucket,reward_proxy,observability_score,consensus_score,weighted_observable_score,prompt_preview,numeric_answer_rate,z_numeric_answer_rate,text_answer_extract_rate,z_text_answer_extract_rate,execution_answer_recovery_rate,z_execution_answer_recovery_rate,execution_success_rate,z_execution_success_rate,answer_consensus_margin,z_answer_consensus_margin,mean_rollout_score,z_mean_rollout_score,answer_diversity_rate,z_answer_diversity_rate
25,9,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,not_even_sampled,-0.3942302889525906,-0.5738674074498761,-1.2231935856095493,-0.7893518835565977,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.6875,-0.5595273319763884,0.6875,-0.5601403108518893,0.6875,-0.5595273319763884,0.6875,-0.6070210941169303,0.15625,-1.3969050252030788,1.84375,-1.0684194533122993,0.15625,0.9389547920989059
25,10,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,majority_but_wrong,0.3206861183020059,0.7638150060028506,0.5163359306058167,0.7074870940614553,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,0.8125,0.4923026563212026,2.78125,0.7418089424673079,0.0625,-0.3005861700616411
25,11,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.1900914704241914,0.22874204062175987,0.6190472746024375,0.33672887448644356,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.875,0.6722271974187533,2.61783853918314,0.4262760714630338,0.03125,-0.7137664907818234
25,12,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3947083864175428,0.7638150060028506,0.9411031974553019,0.8335441026777817,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.875,0.9228317820452686,0.03125,-0.7137664907818234
25,13,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,majority_but_wrong,0.15258648611320538,0.22874204062175987,0.4258245108168363,0.29609268545176876,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.8125,0.4923026563212026,2.59375,0.3797632633113865,0.0625,-0.3005861700616411
25,14,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.24415135447776787,0.3625102819670325,0.7021540312608422,0.46196979191235354,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.90625,0.3655224882849736,0.90625,0.36565692404575084,0.90625,0.3655224882849736,0.90625,0.3554145826781148,0.90625,0.7621894679675285,2.6875,0.5607861028893472,0.03125,-0.7137664907818234
25,15,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3947083864175428,0.7638150060028506,0.9411031974553019,0.8335441026777817,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.875,0.9228317820452686,0.03125,-0.7137664907818234
25,16,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.34636275298872987,0.6300467646575778,0.861453475390482,0.7096859990893056,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.96875,0.9421140090650791,2.8125,0.8021498889932948,0.03125,-0.7137664907818234
25,17,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,majority_but_wrong,minor_true,majority_but_wrong,-0.1753451476091417,0.09497379927648722,-1.028341168993118,-0.30493397653568527,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.84375,0.10122253963887017,0.84375,0.1011434283607108,0.84375,0.10122253963887017,0.84375,0.08043296073667335,0.09375,-1.5768295663006293,2.11002603918314,-0.5542643095842533,0.09375,0.11259415065854121
25,18,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3947083864175428,0.7638150060028506,0.9411031974553019,0.8335441026777817,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.875,0.9228317820452686,0.03125,-0.7137664907818234
25,19,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3947083864175428,0.7638150060028506,0.9411031974553019,0.8335441026777817,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.875,0.9228317820452686,0.03125,-0.7137664907818234
25,20,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,majority_but_wrong,0.10496219113910821,0.3625102819670325,-0.017014334743362183,0.28785968577131965,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.90625,0.3655224882849736,0.90625,0.36565692404575084,0.90625,0.3655224882849736,0.90625,0.3554145826781148,0.65625,0.04249130357732612,2.53125,0.2590813702594127,0.125,0.5257744713787236
25,21,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3597914921442641,0.7638150060028506,0.737509329888946,0.788759472130805,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,0.9375,0.8521517385163039,2.8294270783662796,0.8348345587706025,0.0625,-0.3005861700616411
25,22,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,majority_but_wrong,minor_true,not_even_sampled,-0.647611924671788,-1.5102450968667847,-1.5905052174577536,-1.5856617758666425,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.46875,-1.4845771522377502,0.46875,-1.4859375457495294,0.46875,-1.4845771522377502,0.46875,-1.5694567709119753,0.03125,-1.7567541073981798,1.492838541045785,-1.7459979998758939,0.15625,0.9389547920989059
25,23,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,majority_but_wrong,minor_true,not_even_sampled,-0.3295636021799727,-0.5738674074498761,-0.8508919096411073,-0.6512266856350739,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.6875,-0.5595273319763884,0.6875,-0.5601403108518893,0.6875,-0.5595273319763884,0.6875,-0.6070210941169303,0.34375,-0.8571314019104269,2.0,-0.7667147206823647,0.15625,0.9389547920989059
25,24,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,majority_but_wrong,0.15258648611320538,0.22874204062175987,0.4258245108168363,0.29609268545176876,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.8125,0.4923026563212026,2.59375,0.3797632633113865,0.0625,-0.3005861700616411
25,25,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3936466068841745,0.7638150060028506,0.9348176809933114,0.8310298960929855,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.86197916418314,0.8976897161973064,0.03125,-0.7137664907818234
25,26,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3947083864175428,0.7638150060028506,0.9411031974553019,0.8335441026777817,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.875,0.9228317820452686,0.03125,-0.7137664907818234
25,27,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.39295588600283177,0.7638150060028506,0.9307320936745472,0.8293956611654798,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.8535156175494194,0.8813473669222498,0.03125,-0.7137664907818234
25,28,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.1900914704241914,0.22874204062175987,0.6190472746024375,0.33672887448644356,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.875,0.6722271974187533,2.61783853918314,0.4262760714630338,0.03125,-0.7137664907818234
25,29,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,not_even_sampled,-0.5006743207963109,-0.9751721314856939,-1.2882700194658498,-1.004808542290747,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.59375,-0.9559772549455434,0.59375,-0.9569105543794493,0.59375,-0.9559772549455434,0.59375,-1.0194935270290924,0.28125,-1.0370559430079775,1.8125,-1.128760399838286,0.25,2.1784957542594525
25,30,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.3403859823086231,0.7638150060028506,0.6269226302473814,0.7481232830961301,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,0.875,0.6722271974187533,2.80533853918314,0.7883217506189552,0.0625,-0.3005861700616411
25,31,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/25.jsonl,predicted_correct,major_true,predicted_correct,0.34575414654151143,0.6300467646575778,0.8579964407968971,0.7083031852518717,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.96875,0.9421140090650791,2.80533853918314,0.7883217506189552,0.03125,-0.7137664907818234
26,0,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,not_even_sampled,never_exists,not_even_sampled,-0.8670818395516671,-3.383000475700602,-1.531495220248549,-3.0074399220427495,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.03125,-3.334676792760474,0.03125,-3.3375320155448094,0.03125,-3.334676792760474,0.03125,-3.4943281245020654,0.03125,-1.7567541073981798,0.930338541045785,-2.832135037343658,0.03125,-0.7137664907818234
26,1,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.34636275298872987,0.6300467646575778,0.861453475390482,0.7096859990893056,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.96875,0.9421140090650791,2.8125,0.8021498889932948,0.03125,-0.7137664907818234
26,2,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.570776413026922,-1.1089403728309666,-1.5799577951970327,-1.298251181030808,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.5625,-1.088127229268595,0.5625,-1.0891673022219694,0.5625,-1.088127229268595,0.5625,-1.1569843379998133,0.0,-1.8467163779469553,1.6171875,-1.505891315625704,0.15625,0.9389547920989059
26,3,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.24415135447776787,0.3625102819670325,0.7021540312608422,0.46196979191235354,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.90625,0.3655224882849736,0.90625,0.36565692404575084,0.90625,0.3655224882849736,0.90625,0.3554145826781148,0.90625,0.7621894679675285,2.6875,0.5607861028893472,0.03125,-0.7137664907818234
26,4,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,not_even_sampled,never_exists,not_even_sampled,-0.8192273857130384,-2.9816957516647835,-1.2997743969063984,-2.6387569484182447,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.125,-2.938226869791319,0.125,-2.9407617720172494,0.125,-2.938226869791319,0.125,-3.081855691589903,0.125,-1.486867295751854,1.10286458209157,-2.4990027295969726,0.03125,-0.7137664907818234
26,5,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,majority_but_wrong,minor_true,majority_but_wrong,-0.34738207097725143,0.09497379927648722,-1.9547780115458382,-0.40567557206293026,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.84375,0.10122253963887017,0.84375,0.1011434283607108,0.84375,0.10122253963887017,0.84375,0.08043296073667335,0.0,-1.8467163779469553,1.867838541045785,-1.0219066415640512,0.34375,3.4180367164199996
26,6,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,majority_but_wrong,minor_true,not_even_sampled,-0.5911913963024222,-1.5102450968667847,-1.1321104436508405,-1.4461537644673448,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.46875,-1.4845771522377502,0.46875,-1.4859375457495294,0.46875,-1.4845771522377502,0.46875,-1.5694567709119753,0.21875,-1.216980484105528,1.65625,-1.4304651324682205,0.125,0.5257744713787236
26,7,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.39412453779778006,0.7638150060028506,0.9376461628617171,0.8321612888403478,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.86783853918314,0.909003643670929,0.03125,-0.7137664907818234
26,8,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.13621115652322507,0.09497379927648722,0.5428545871312025,0.2142535847354015,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.84375,0.10122253963887017,0.84375,0.1011434283607108,0.84375,0.10122253963887017,0.84375,0.08043296073667335,0.84375,0.5822649268699779,2.5625,0.31942231678539956,0.03125,-0.7137664907818234
26,9,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.39412453779778006,0.7638150060028506,0.9376461628617171,0.8321612888403478,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.86783853918314,0.909003643670929,0.03125,-0.7137664907818234
26,10,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.07033781075824852,-0.3063309247593307,0.10722562255755683,-0.19933972890213542,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.75,-0.2952273833302849,0.75,-0.29562681516684924,0.75,-0.2952273833302849,0.75,-0.33203947217548885,0.6875,0.13245357412610143,2.34375,-0.10296430889650875,0.0625,-0.3005861700616411
26,11,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.39412453779778006,0.7638150060028506,0.9376461628617171,0.8321612888403478,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.86783853918314,0.909003643670929,0.03125,-0.7137664907818234
26,12,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.3112860027297062,0.6300467646575778,0.664773677011296,0.6676669962171968,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.90625,0.7621894679675285,2.78125,0.7418089424673079,0.0625,-0.3005861700616411
26,13,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.24415135447776787,0.3625102819670325,0.7021540312608422,0.46196979191235354,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.90625,0.3655224882849736,0.90625,0.36565692404575084,0.90625,0.3655224882849736,0.90625,0.3554145826781148,0.90625,0.7621894679675285,2.6875,0.5607861028893472,0.03125,-0.7137664907818234
26,14,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.03240965578301938,0.22874204062175987,-0.18100800849640614,0.1026073120828659,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.53125,-0.3173577786177751,2.43033854290843,0.06423039950031376,0.09375,0.11259415065854121
26,15,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.447081882830848,-1.3764768555215119,-0.340520698434125,-1.1510768918787584,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.5,-1.3524271779146986,0.5,-1.3536807979070093,0.5,-1.3524271779146986,0.5,-1.4319659599412546,0.5,-0.4073200491665504,1.860026041045785,-1.0369918781955478,0.03125,-0.7137664907818234
26,16,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.2513066053620766,0.6300467646575778,0.33896490776546356,0.5775948958203805,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.78125,0.4023403857724273,2.6875,0.5607861028893472,0.09375,0.11259415065854121
26,17,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.25801946234806705,0.7638150060028506,0.17420472790036795,0.5814300854451288,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,0.625,-0.04747096697144919,2.6875,0.5607861028893472,0.0625,-0.3005861700616411
26,18,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,-0.06558386355590617,0.09497379927648722,-0.47085138735556126,-0.06867533774377867,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.84375,0.10122253963887017,0.84375,0.1011434283607108,0.84375,0.10122253963887017,0.84375,0.08043296073667335,0.4375,-0.587244590264101,2.30859375,-0.170847873738244,0.125,0.5257744713787236
26,19,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.1302348724692397,0.22874204062175987,0.31178077658168674,0.2540736825796599,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.75,0.312378115223652,2.5625,0.31942231678539956,0.0625,-0.3005861700616411
26,20,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,0.011143646134301475,0.22874204062175987,-0.287392523710206,0.15381904673726318,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.875,0.23337251396192188,0.875,0.2334001762032308,0.875,0.23337251396192188,0.875,0.21792377170739408,0.625,-0.04747096697144919,2.4160156212747097,0.0365741227516346,0.1875,1.3521351128190882
26,21,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.150979975556259,-0.3063309247593307,-0.30121921083231196,-0.2894118292989517,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.75,-0.2952273833302849,0.75,-0.29562681516684924,0.75,-0.2952273833302849,0.75,-0.33203947217548885,0.5625,-0.2273955080689998,2.25,-0.28398714847446943,0.125,0.5257744713787236
26,22,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,majority_but_wrong,minor_true,majority_but_wrong,0.1702816050011123,0.7638150060028506,-0.2859391920567925,0.5019335306680349,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,0.53125,-0.3173577786177751,2.55533853918314,0.30559417841106,0.15625,0.9389547920989059
26,23,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,majority_but_wrong,-0.03979576226383603,0.09497379927648722,-0.34154465125246586,-0.08126224920679415,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.84375,0.10122253963887017,0.84375,0.1011434283607108,0.84375,0.10122253963887017,0.84375,0.08043296073667335,0.40625,-0.6772068608128763,2.33658853918314,-0.11679244727084832,0.0625,-0.3005861700616411
26,24,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.377728334139047,-0.44009916610460337,-1.3268875705435157,-0.6414672312057679,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.71875,-0.4273773576533366,0.71875,-0.42788356300936925,0.71875,-0.4273773576533366,0.71875,-0.46953028314620954,0.21875,-1.216980484105528,1.9375,-0.8873966137343384,0.25,2.1784957542594525
26,25,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.29610450756320866,0.4962785233123052,0.7818037533256622,0.5858278955008296,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.9375,0.4976724626080253,0.9375,0.49791367188827085,0.9375,0.4976724626080253,0.9375,0.4929053936488355,0.9375,0.8521517385163039,2.75,0.681467995941321,0.03125,-0.7137664907818234
26,26,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.34575414654151143,0.6300467646575778,0.8579964407968971,0.7083031852518717,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.96875,0.629822436931077,0.96875,0.6301704197307909,0.96875,0.629822436931077,0.96875,0.6303962046195563,0.96875,0.9421140090650791,2.80533853918314,0.7883217506189552,0.03125,-0.7137664907818234
26,27,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,not_even_sampled,-0.0371853293908573,-0.1725626834140581,0.07283161038722713,-0.1175006281857682,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",0.78125,-0.16307740900723325,0.78125,-0.16337006732432924,0.78125,-0.16307740900723325,0.78125,-0.1945486612047681,0.65625,0.04249130357732612,2.375,-0.04262336237052184,0.0625,-0.3005861700616411
26,28,/Users/zhurui/Desktop/Chen_code/ttrl_opt/rollout_generations/26.jsonl,predicted_correct,major_true,predicted_correct,0.39295588600283177,0.7638150060028506,0.9307320936745472,0.8293956611654798,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem",1.0,0.7619724112541287,1.0,0.7624271675733109,1.0,0.7619724112541287,1.0,0.767887015590277,1.0,1.0320762796138545,2.8535156175494194,0.8813473669222498,0.03125,-0.7137664907818234
